id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365
15867744,Tiny Home in the Heart of Old Town,55282170,Gwendolyn,Old Town,32.75105917,-117.194286,Entire home/apt,80,2,80,79
15872428,Stay in Style in SD! Walk to conv ctr and Harbor!,7593627,Jacob,East Village,32.7114368,-117.1563267,Entire home/apt,115,1,161,164
15881735,Modern 3BD in the Heart of Mission Beach w/ BBQ,5954200,Jon,Mission Bay,32.78382335,-117.2535398,Entire home/apt,350,4,35,342
15883257,"Clean, Private Bathroom, Near Freeways",90031206,Paul,Alta Vista,32.69438228,-117.0825628,Private room,42,1,76,98
15887799,Paradise Found! Carmel Valley Jewel by the Coast,102306868,Golden State,Carmel Valley,32.95054994,-117.2281537,Entire home/apt,119,7,28,0
15890272,1 Private Room in shared Modern home w/ Pool,20088712,Ricardo,Sunbow,32.62240973,-117.0335643,Private room,45,1,23,163
15900116,Great Luxury Guest House near Zoo & Beaches,8427887,Richard R.,Midtown,32.74253701,-117.1511409,Entire home/apt,158,3,63,323
15901094,Ocean 2 Blocks ☆ Private Backyard ☆ Fireplace,3017970,Surf Style,Pacific Beach,32.80495326,-117.2584025,Entire home/apt,349,3,21,216
15901125,Downtown Studio with Parking,103144190,Michelle,Cortez Hill,32.72340682,-117.1558085,Entire home/apt,76,3,18,0
15905356,REJUVENATED CONDO W/PARKING,65436304,Robert,Clairemont Mesa,32.82365463,-117.1803722,Entire home/apt,98,28,36,217
15906639,Loft in The Gaslamp above La Puerta,103188748,Alvaro,Marina,32.71144816,-117.1617886,Entire home/apt,160,2,28,73
15912131,** Charming Cottage Steps to Sand + A/C & Bikes!,25519858,Janet & Scott,Mission Bay,32.77976306,-117.2524038,Entire home/apt,189,2,92,223
15912807,Heart of Hillcrest Historical District,92868467,Linda,Midtown,32.74580787,-117.1554296,Private room,70,2,80,150
15916884,Room in Central Location in San Diego,7577873,Kurt,Moreno Mission,32.76705586,-117.1852947,Private room,39,2,18,23
15916972,Tranquil and Private Kensington Retreat,10136127,Jennifer,Kensington,32.76757296,-117.0976764,Entire home/apt,100,2,40,293
15920492,**Modern Decor Resort Condo**,22830845,La,University City,32.87206422,-117.2032131,Entire home/apt,115,1,74,222
15928389,Close to all the best of San Diego!,45854271,Sherry,Linda Vista,32.77986746,-117.1643099,Private room,55,1,185,251
15930143,"Convenient Apt nr Hillcrest, Park & Downtown",103373465,Nelda,Midtown,32.74365199,-117.1648741,Entire home/apt,79,5,76,0
15930540,Little Italy Private Apt near Convention Center!,94217262,WestCo,Little Italy,32.72351485,-117.168235,Entire home/apt,89,2,116,83
15936125,GREAT LOCATION!,42411172,Lora,Balboa Park,32.71719903,-117.1366631,Entire home/apt,250,3,49,144
15940539,Studio Apartment: Cozy and Contemporary,22942772,Aviv,Midtown,32.74154328,-117.1785229,Entire home/apt,65,2,91,0
15942621,Heart of North Park Craftsman Home,8200280,Nancy,North Hills,32.74592172,-117.1315631,Entire home/apt,160,2,53,214
15942970,Sun-Splashed Skyline Sanctum #421,70265465,Richard,Grant Hill,32.71032872,-117.1452311,Entire home/apt,149,1,46,8
15945105,Bayside Beach Condo close to Sea World,68144618,Jennifer,Mission Bay,32.79229731,-117.2349286,Entire home/apt,99,3,72,140
15949111,❤️3BR+2BA/Fireplace/AC/BBQ/Botanic Backyrd/Firepit,28555378,Rob,Talmadge,32.76297388,-117.0864285,Entire home/apt,322,3,20,110
15953293,Private Room in Upscale House,16004699,Robin,Rancho Penasquitos,32.94766717,-117.1386155,Private room,45,2,32,349
15955535,Spacious One Bedroom with Beautiful View,24410929,Tom,Midtown,32.73834702,-117.1732814,Entire home/apt,65,1,15,0
15964728,Urban Retreat,51509839,Derek,Serra Mesa,32.79623716,-117.1340466,Entire home/apt,95,2,31,356
15965901,"Comfy, cozy, colorful in South Park",2178725,Lori,South Park,32.72607799,-117.1248053,Entire home/apt,95,1,89,36
15973277,Pacific Beach Cottage Apartment,22222053,Alexia,Pacific Beach,32.7980641,-117.2315662,Entire home/apt,52,3,73,45
15975320,Tropical Loft with Ocean Views Awaits!!,58122499,Fae,Ocean Beach,32.72946966,-117.2544297,Private room,65,3,52,27
15986589,Ocean Beach Bungalow,36825165,Deanne,Loma Portal,32.74580363,-117.2337216,Entire home/apt,109,2,76,313
15988813,Room for two in modern townhouse,5728069,Vishnu,Loma Portal,32.74234857,-117.2360664,Private room,68,1,23,21
16000935,Quiet Pacific Beach Townhouse,20978263,Lindsay,Pacific Beach,32.80686723,-117.2549314,Entire home/apt,115,2,24,0
16001751,"Bay View/City Lights, Your Private, Sunny Deck!",42613257,Dave,Roseville,32.72163523,-117.2355828,Entire home/apt,165,2,17,288
16027105,Quiet Sunny Apt in Great North Park Location!,40804448,Eva,North Hills,32.74045138,-117.1210835,Entire home/apt,85,1,64,110
16031497,"Cozy by the Bay, Marinas, Fishing, Beach, Downtown",69864302,Janene,Roseville,32.7239392,-117.2303644,Private room,50,1,137,8
16031657,$200/night 2BDRM La Jolla Home with Ocean View,23658918,Lisa,La Jolla,32.8115733,-117.2691112,Entire home/apt,189,2,32,45
16050346,La Jolla Beach Chic Retreat,9234061,Jennifer,La Jolla,32.84050878,-117.2726515,Entire home/apt,150,1,181,241
16053626,Comfy Uptown San Diego Apartment,3800967,Scott,Normal Heights,32.75819616,-117.114082,Entire home/apt,65,3,91,66
16054072,Gorgeous Airy Convenient Getaway,22166049,Marina,Bay Park,32.77724975,-117.2017903,Entire home/apt,122,1,109,340
16072732,Basic place between Golden Hill and South Park,84811648,Michael,South Park,32.71702665,-117.1289802,Private room,38,2,85,0
16084233,A  Modern yet Cozy San Diego home | VIEWS!,104824254,Ethan,Bay Park,32.80357896,-117.2113669,Entire home/apt,138,3,65,137
16100646,Modern Beach House w Hot Tub Near Bay and Beaches!,79740929,Mak,Pacific Beach,32.79835961,-117.2368698,Entire home/apt,399,2,22,2
16109368,Spacious Suite with Garden Entry,32932247,Ginger,City Heights West,32.75292504,-117.1196023,Private room,59,3,37,72
16109369,Awesome Rooftop Apartment with HUGE Patio + View,7614081,Jeremy,Cortez Hill,32.72099538,-117.163533,Entire home/apt,149,2,126,58
16124175,Downtown/Hillcrest Cottage-Amazing Walkability,34073051,Kelly,Midtown,32.74112056,-117.1607659,Entire home/apt,72,1,87,246
16124863,Awesome Location - North Park Studio & Patio,3620282,Deanna,North Hills,32.73967095,-117.1281561,Entire home/apt,137,2,65,19
16131484,North Park/City Heights cozy studio,26013900,Wendy,City Heights West,32.748359,-117.1169823,Entire home/apt,99,2,37,117
16133715,2 to 3 beds - 10 minutes from Beach,93692617,Carlos,Mission Bay,32.58389864,-117.0515756,Private room,95,1,32,73
16145841,"Cute bedroom, shopping steps away!",62987015,Gabriela,San Ysidro,32.54365098,-117.0482641,Private room,45,1,25,180
16147019,"Sunny, comfy house in accessible, walkable area",53734115,Laurie,Balboa Park,32.71432391,-117.1387472,Entire home/apt,225,2,56,153
16150679,1 bedroom Apt: Elegant/Contemporary Spanish Style,22942772,Aviv,Midtown,32.74182697,-117.1788272,Entire home/apt,79,2,72,0
16175964,4 BR/4.5 Bath 5 Minutes from Convention Center,44136341,Steve,Bario Logan,32.69851138,-117.142001,Entire home/apt,220,4,80,141
16180147,LA JOLLA Coastal Cottage!!!,102929864,Laura,La Jolla,32.82730477,-117.2411221,Entire home/apt,125,3,98,216
16187706,Tropical on Texas,105705859,Kathryn,West University Heights,32.75727487,-117.1396643,Entire home/apt,94,2,33,11
16190507,Central apartment for business and leisure,16308848,Robert,Clairemont Mesa,32.81878152,-117.1722722,Private room,40,5,16,365
16192224,(B) AFFORDABLE AND QUIET PRIVATE ROOM,41748970,Karla,Sky Line,32.70833273,-117.0488212,Private room,35,1,68,344
16192908,Casa Cali Home Near Convention Center + Hot Tub,54104266,Ildi,Grant Hill,32.70751745,-117.1396988,Entire home/apt,97,2,87,248
16194373,Bright airy bedroom with private patio,8724210,Teresa,Ocean Beach,32.74922919,-117.2462197,Private room,65,2,67,61
16206144,Quiet Family Home with Ocean View,105860669,Jan,Wooded Area,32.72372152,-117.2481818,Private room,51,2,32,35
16206505,Downtown Resort Style Getaway!!!,25144997,Donte,East Village,32.70876319,-117.1512396,Entire home/apt,119,2,42,291
16215003,Midtown Cottage nestled in Mission Hillside,20062827,Kirstin,Midtown,32.74174613,-117.1754757,Entire home/apt,150,2,17,69
16225824,PACIFIC BEACH MANSION,106028242,Scott,Mission Bay,32.79101452,-117.2510466,Entire home/apt,675,3,23,320
16239456,Luxe Loft w/ Free Parking- Walk Score 99!,10271042,Lily,Gaslamp Quarter,32.71330332,-117.160596,Entire home/apt,142,1,76,26
16249475,Tropical Resort like Master BR close to UCSD,94241554,Sheryl,University City,32.87130723,-117.2030464,Private room,85,1,85,326
16250877,"Mid - Century Modern in, Shelter Island San Diego",104238303,Michael,Wooded Area,32.71971785,-117.2407908,Entire home/apt,300,3,19,243
16261167,COZY PLACE IN A VERY SAFE & EXCLUSIVE NEIGHBORHOOD,74922149,Yadira,Otay Ranch,32.62592034,-116.9999153,Entire home/apt,75,3,59,303
16268321,Family Retreat w/ kid essentials & beach supplies,106392304,Amanda,Loma Portal,32.75048622,-117.2315323,Entire home/apt,179,3,99,0
16271283,"OCEAN FRONT CONDO W/ Garage & Laundry, Sleeps 16",64443919,San Diego Sunset,Mission Bay,32.77426762,-117.2524939,Entire home/apt,500,3,18,286
16287510,Steps To The Beach  With Private Rooftop Deck,22012010,Patrick,Mission Bay,32.77432864,-117.2532859,Entire home/apt,299,3,16,253
16299356,Cozy Beach Cottage (w/Bikes & Private Yard),106639084,Holly,Pacific Beach,32.79993231,-117.2324307,Entire home/apt,129,2,113,262
16300014,Light-filled cottage in La Jolla Village,106644071,Sterling,La Jolla,32.83604647,-117.2746514,Entire home/apt,150,2,28,0
16300095,Spacious Garden Home in La Jolla Village,106644071,Sterling,La Jolla,32.83665915,-117.2747669,Entire home/apt,350,2,20,0
16300721,"The Mt. Soledad Pad: Views, Pool, Modern & *Green*",1661252,Jesse,Pacific Beach,32.81094211,-117.2291314,Entire home/apt,317,2,45,289
16314701,Private Room in Center of Hillcrest!,106759217,Tomás,Midtown,32.74672544,-117.1574793,Private room,59,2,36,0
16322901,Beautiful modern 5 bedroom Pacific Beach home!,64669576,Isabella,Pacific Beach,32.81440084,-117.2364528,Entire home/apt,412,3,40,276
16324594,"#6 Fantastic ENTIRE APT - reserved PARKING, AC",22246427,Sharon,Mission Bay,32.76103772,-117.2487671,Entire home/apt,123,2,84,221
16324968,San Diego Bungalo,106848072,Jason,Loma Portal,32.74425435,-117.2264539,Entire home/apt,250,3,24,287
16335414,The Rosewood Abode,3342998,Stacey,Rancho Penasquitos,32.95234246,-117.1132778,Private room,31,2,38,0
16338052,Relaxing Stay in your Private Room,82237155,Helen Q.,Nestor,32.57500748,-117.0888404,Private room,37,1,56,352
16338533,Serene Canyon Oasis near SDSU,82765650,Amy,College Area,32.7623854,-117.077412,Entire home/apt,89,3,51,170
16339107,Charming guest room in updated North Park bungalow,106974567,Linda,North Hills,32.73613993,-117.1268233,Private room,59,1,25,41
16339135,"Cozy, newly remodeled studio in North Park",106974567,Linda,North Hills,32.73701932,-117.1276571,Entire home/apt,60,1,197,154
16348110,~ Adorable  ❤️  Cozy Apt Sleeps 4 ~ WiFi & Roku,107044391,Ryan,North Hills,32.7517413,-117.1419677,Entire home/apt,109,1,75,63
16352334,"Canyon View, Hidden Room, 100'' projector screen",19260007,Kelly,College Area,32.76390209,-117.0828709,Entire home/apt,70,2,52,161
16354858,Cute 1Bd home with private entrance,48531496,David,Southwest,32.60716226,-117.0700627,Entire home/apt,65,1,119,353
16355054,Spacious Master bedroom close to all,10114396,Rae,Clairemont Mesa,32.81395822,-117.1769571,Private room,43,3,17,39
16362104,Contemporary private room with bathroom in a quiet house,84529759,Lucy,North Clairemont,32.83495063,-117.2159836,Private room,50,1,44,153
16365952,MISSION HILLS MODERN MARVEL,48091766,Nima,Midtown,32.74419812,-117.1669902,Entire home/apt,889,2,78,311
16366017,House ON THE Sand! With bikes,107177390,Joshua,Pacific Beach,32.79182261,-117.2546085,Private room,150,3,24,160
16366184,2 Bedroom Bungalow Steps from Mission Beach!,107180315,Peter,Mission Bay,32.78233053,-117.2510682,Entire home/apt,330,3,61,358
16366927,Studio in the Heart of Mission Beach!,107180315,Peter,Mission Bay,32.78141379,-117.2530154,Entire home/apt,175,3,53,352
16367214,"Sunny two room Suite, private entry, fenced yard",106438360,Maryann,West University Heights,32.75402876,-117.1562086,Shared room,115,2,62,365
16367641,Cozy Canyon View Bedroom,93034198,Connie,Clairemont Mesa,32.80915638,-117.1922046,Private room,50,1,78,64
16368908,Private and comfortable bed & bath,89556807,Jon & Alex,West University Heights,32.76241362,-117.1509113,Private room,46,3,31,0
16381233,BEAUTIFUL & PEACEFUL room in HEART OF SAN DIEGO,40292224,Jl,Moreno Mission,32.76332088,-117.189137,Private room,48,1,25,0
16383838,Peaceful Living ~ 2br Comfy Home in North Park!,10438937,Martha,North Hills,32.74532293,-117.1396488,Entire home/apt,125,3,58,155
16386254,Plush one Bedroom close to Gaslamp & Conv. Cen,107337743,Samantha,East Village,32.71101858,-117.1515125,Entire home/apt,100,3,15,60
16388716,UCSD QUEEN ROOM. EXTRA BED ADDED WITH CHARGE.,107266601,Jason,University City,32.86266252,-117.2231317,Private room,55,1,37,71
16392137,Large Cozy Bedroom - Best La Jolla UCSD Location,90151341,Maggie And John,University City,32.87032751,-117.2175388,Private room,69,1,110,39
16394997,"Quiet, friendly & centrally located Condo!",107401439,Ro,Clairemont Mesa,32.81605855,-117.179617,Entire home/apt,110,30,20,358
16396060,5 Bedroom/4 Bath in the heart of Bankers Hill,44763898,Gina,Midtown,32.74243616,-117.1646202,Entire home/apt,550,3,15,278
16403164,Downtown Location Close to the Convention Center,107463499,Don,East Village,32.71138867,-117.1546076,Entire home/apt,159,2,75,130
16413923,Private garden cottage w/roof deck and views,4526276,Abigail And Ben,Ocean Beach,32.73688237,-117.242831,Entire home/apt,119,2,79,39
16424833,Mission Bay Condo,51449903,Danny,Mission Bay,32.7827649,-117.2510606,Entire home/apt,125,3,102,147
16438326,Cozy Home Near San Diego Downtown,12780894,Gustavo,Southcrest,32.68848863,-117.1083567,Entire home/apt,70,1,123,276
16438437,Darling Carriage House-Hillcrest/Downtown,34073051,Kelly,Midtown,32.74193524,-117.1594558,Entire home/apt,76,1,60,260
16454305,Adorable townhome in the heart of South Park!!!,96702700,Tyler,Balboa Park,32.7271063,-117.1312269,Entire home/apt,105,2,96,154
16454392,Artists Loft and Rowhome in the Gaslamp,14702215,Lawrence,East Village,32.71461347,-117.1566506,Entire home/apt,249,3,81,277
16457288,A Cozy Home away from home,86368112,Lorraine,Oak Park,32.73852868,-117.0778846,Private room,40,2,20,163
16463818,"Private Day Room/Office ""No Cleaning Fee""",40628707,Mark & Kathy,Bay Park,32.79186636,-117.2021102,Private room,59,1,116,82
16466766,***Love Studio in La Jolla***,22830845,La,University City,32.87254396,-117.2202963,Entire home/apt,110,1,90,143
16467236,Winter Love Condo in San Diego,22830845,La,University City,32.87210445,-117.2195782,Entire home/apt,125,1,68,171
16469466,Charming Historic Studio,14381916,Kate,Gaslamp Quarter,32.710436,-117.1596359,Private room,69,1,21,339
16478779,"Delightful Studio in Kensington, San Diego",3800967,Scott,Kensington,32.75581988,-117.1064169,Entire home/apt,68,2,106,61
16479864,Island Guest Suite: Shipping Container Home,21469005,Tracy,Grant Hill,32.71008457,-117.1387694,Entire home/apt,150,3,62,202
16497593,Nantucket Style Beach House,108362135,Anthony,Mission Bay,32.78529218,-117.2537758,Entire home/apt,350,3,26,287
16497927,"#308, downtown deluxe studio at 830 Park",1105249,Matt,East Village,32.71348914,-117.1545179,Entire home/apt,78,2,72,150
16518753,1BR & private bath in lush resort setting,2242299,Jim And Stefania,Loma Portal,32.75366918,-117.2261023,Private room,65,31,29,198
16519127,Elegant Spot in Downtown Gaslamp Quarter,24806117,Ozan,East Village,32.7126396,-117.15781,Entire home/apt,100,1,120,46
16520908,Sophisticated San Diego Retreat,7064509,Liliana,Rancho Penasquitos,32.99726809,-117.0874937,Entire home/apt,75,2,23,52
16529530,"***PRIVATE, CONVENIENT, AFFORDABLE, PEACEFUL***",56284776,Teri,Grantville,32.79245647,-117.0895045,Entire home/apt,65,1,79,272
16544343,Beautiful House in East Village,9089852,Red,East Village,32.71078103,-117.1483412,Private room,66,1,27,77
16547853,Great location San Diego,25481870,Amit,Memorial,32.69637937,-117.1236877,Private room,59,1,46,153
16548893,Lovely private room in University Heights,108939881,Haleh,West University Heights,32.76253167,-117.1411336,Private room,70,2,34,363
16554212,Perfect Home For Your Dream Vacation To San Diego,35790027,James,Bay Ho,32.8156142,-117.2095052,Entire home/apt,225,3,17,289
16567975,"Nantucket Style Beach Home w/ Private Ground Floor Deck, BBQ, Fireplace!",88168913,710 Beach Rentals,Mission Bay,32.78284096,-117.2506896,Entire home/apt,420,1,24,308
16570258,Perfect Downtown Apartment,6230252,Eric,East Village,32.71213944,-117.1540177,Entire home/apt,60,1,89,69
16577916,"GREAT LOCATION! Downtown, Beaches, Airport, Chill.",12104613,Chris,Loma Portal,32.75306784,-117.2192337,Private room,59,2,27,0
16585990,San Diego Hideaway,109357275,Torain & Birgit,Northwest,32.63840042,-117.0821208,Entire home/apt,90,2,73,359
16598782,Fun & Modern Studio in San Diego,13838079,Victor,Mission Bay,32.58492178,-117.0450488,Entire home/apt,79,3,20,258
16599583,"Steps to Beach, Rooftop Deck, Ocean View, NEW (T3)",27650600,Pedro,Ocean Beach,32.75217259,-117.24838,Entire home/apt,349,2,119,352
16600703,Charming OB Cottage with Private Patio,23434640,Tara And Tiffany,Loma Portal,32.74985563,-117.2399878,Entire home/apt,135,2,97,174
16604755,Private 2 bedrooms home in central San Diego,85854348,Man,Linda Vista,32.79736994,-117.1751141,Entire home/apt,125,2,67,83
16604807,Bright & Airy Sunroom In The City Heights Cottage,45256061,Sarah,City Heights East,32.75391873,-117.094225,Private room,39,1,124,74
16615246,Heart of San Diego Private Rm&Bath,3444357,Lindsay,North Hills,32.75779182,-117.137404,Private room,52,1,25,0
16619279,Balboa Park Studio #2 (FREE WiFi / NO CLEAN FEE),12613718,Matthew & Miranda,Core,32.71797658,-117.1539082,Entire home/apt,99,1,35,0
16628706,Minutes to San Diego's attractions! Jungle House!,11338399,Patrick,North Hills,32.72886696,-117.1152343,Entire home/apt,325,3,23,232
16635278,Modern Beach home minutes to the Beach & the bay.,50875203,Vinita,Mission Bay,32.77166913,-117.2511226,Entire home/apt,450,3,63,310
16637221,"Beautiful beach cottage with big fenced yard, deck",109104510,Tania And Mike,Loma Portal,32.74658822,-117.2379736,Entire home/apt,144,1,96,142
16637501,"Contemporary 1BR 1BA  Walk to Mall, Shops, Transit",109925524,Ivy,University City,32.86552244,-117.21411,Entire home/apt,150,30,36,244
16639011,Cozy beach nook in Ocean Beach! Walk to the ocean!,76802864,Lizzy And Skyler,Ocean Beach,32.74199572,-117.2522965,Private room,65,1,58,0
16649196,Super Cute University Heights Cottage!,110044782,Kimbo,West University Heights,32.75822397,-117.1455474,Entire home/apt,95,2,75,154
16650079,Mission Beach 3BD Home Near Beach & Belmont Park!,5954200,Jon,Mission Bay,32.76452904,-117.2509654,Entire home/apt,350,4,24,306
16665071,Vintage Bungalow Near Balboa Park,2044077,Donna,Midtown,32.74664589,-117.1627089,Entire home/apt,140,2,97,273
16665819,Ocean Beach Vacation House,91390220,Tabie,Ocean Beach,32.74830387,-117.2467461,Entire home/apt,180,2,108,330
16666227,Cozy North Park Private Room,66132196,Cory,City Heights West,32.74825003,-117.1192721,Private room,40,3,24,0
16667568,Vintage Spanish Revival Home near Balboa Park,2044077,Donna,Midtown,32.74635984,-117.1626007,Entire home/apt,140,2,75,293
16674309,KINGS LANDING,17850692,Holly,Balboa Park,32.71605983,-117.1356886,Entire home/apt,121,2,58,55
16678114,Large Comfy Crown Point Pad- Bike/Walk everywhere!,131764,Luke,Pacific Beach,32.79625255,-117.2342525,Private room,60,3,22,323
16687937,2bed/2bath Pacific Beach apt 5 blocks from Ocean,42795986,Daniel,Pacific Beach,32.79800146,-117.2457603,Entire home/apt,175,1,45,6
16691064,La Jolla village view/UCSD,110524784,Angel,University City,32.86433451,-117.2174696,Private room,78,3,30,364
16693055,SoCal Mission Height Apartment with free parking,5683822,Lu,Grantville,32.78835066,-117.1089894,Entire home/apt,69,3,64,0
16696397,2bed2bath apt w parking close to Convention center,109793142,Annie,East Village,32.71099862,-117.1554863,Entire home/apt,200,2,47,136
16696480,Sweet 2bed2bath home walk to Convention&marina,77837459,Manny,East Village,32.71004684,-117.1539771,Entire home/apt,250,2,56,151
16705571,Pacific Beach Quiet Private bedroom,88604051,Julio,Pacific Beach,32.79534184,-117.2372048,Private room,60,1,93,310
16706003,Huuuuge Multi-level Space 500 Feet from the Beach,110680193,Dan,Mission Bay,32.7820039,-117.2535107,Entire home/apt,280,2,49,263
16706028,Ocean Beach Bungalow,55980649,LeAnne,Loma Portal,32.74715103,-117.2425646,Private room,75,1,122,70
16720945,Hip Guest House with Spectacular Views,45103895,Erik,Midtown,32.74324615,-117.1756519,Entire home/apt,125,1,151,78
16725083,"Charming beach cottage, cozy 2BdRm",110877597,Rose,Mission Bay,32.78735265,-117.2536542,Entire home/apt,200,3,36,276
16726808,Spacious 1BR 5 min from downtown,94727905,Richard Bryan,Balboa Park,32.7151006,-117.1423868,Entire home/apt,68,2,20,0
16736936,Beautiful and Great location.,48866849,Josma,University City,32.85992799,-117.2259643,Entire home/apt,200,3,39,138
16752107,Private Room in San Diego by SDSU,8283759,Tara,Rolando,32.75993577,-117.0656989,Private room,65,1,40,102
16755566,"Hidden Away Home -  Modern 2bed, 1 bath",33171371,Joe,North Hills,32.74148296,-117.1287121,Entire home/apt,284,5,38,141
16756349,Private the mini studio,17618378,Chingching,Kearny Mesa,32.81810696,-117.159721,Entire home/apt,65,2,28,358
16758868,Awesome Room w/BIKES Pacific Beach 30 sec to Beach,87637830,Warren,Mission Bay,32.791321,-117.2444948,Private room,53,12,80,15
16766070,Charming 2br Craftsman in North Park,6776703,Amie,North Hills,32.75024024,-117.1382058,Entire home/apt,155,2,68,148
16783366,The Hermosa Cottage,111479625,Kim & Matt,La Jolla,32.81413012,-117.2682158,Entire home/apt,160,2,15,78
16794363,Stunning Sunsets & Pano Ocean Views SD Beach House,107060831,Jessie,Loma Portal,32.74154132,-117.245321,Entire home/apt,145,2,71,53
16799795,Cozy Room in The Heart of the City,10356250,Agatha,Clairemont Mesa,32.83466659,-117.179421,Private room,32,3,19,361
16811752,Quiet location in Tierrasanta area,107724820,Jenny,Tierrasanta,32.83796855,-117.0901331,Private room,50,1,20,0
16831511,Alcazar Court Bungalows 3808.5 ·Heart of San Diego,2044077,Donna,Midtown,32.74682039,-117.1624509,Entire home/apt,125,2,73,325
16832249,Spanish Revival 1920s Bungalow with Outdoor Patio,2044077,Donna,Midtown,32.74686505,-117.1619673,Entire home/apt,140,2,78,315
16843074,3 Story Beach Condo Steps to Sand - Casa Rosa B,25519858,Janet & Scott,Mission Bay,32.78168728,-117.2515368,Entire home/apt,339,2,20,191
16846815,Quiet & Cozy Condo,112180376,Wendy,Terra Nova,32.64095711,-117.0440756,Private room,45,2,75,6
16857696,Sunlit room w bath by Hillcrest and Balboa Park,2152222,Shaili,Midtown,32.73911129,-117.1596251,Private room,65,2,72,66
16858646,Charming Cottage at the Beach,31890311,Marina,Ocean Beach,32.75180494,-117.2504985,Entire home/apt,139,2,136,171
16859530,Paradise a block from the beach,57675417,Zachary,Mission Bay,32.77657795,-117.2525707,Private room,79,1,99,104
16870468,Elite Master Suite - La Jolla USCD Luxury :),90151341,Maggie And John,University City,32.86901205,-117.216381,Private room,89,1,75,57
16872314,San Diego Private Casita,19799180,Susan,South Park,32.71974391,-117.1278598,Entire home/apt,90,2,108,232
16873027,Beautiful and luxurious Spanish colonial masterpiece w/ private hot tub,111814852,Vacasa California,La Jolla,32.82684622,-117.2405721,Entire home/apt,600,2,21,284
16874016,Relax in a 1920's Bungalow with Original Charm,2044077,Donna,Midtown,32.74652713,-117.1626584,Entire home/apt,160,2,73,321
16882265,Private Bedroom in North Park!,82492908,Robert,City Heights West,32.74797725,-117.1213632,Private room,50,2,32,0
16913035,Pacific Beach - STEPS TO THE BEACH,112351254,Audrey,Pacific Beach,32.7990012,-117.2556628,Entire home/apt,280,2,36,168
16916823,Craftsman Bungalow Room with Private bathroom,74859561,Shawn,Normal Heights,32.76477292,-117.1215656,Private room,80,1,57,87
16930468,"cozy little apartment, close to downtown,",112533172,Sergio,Midtown,32.74623877,-117.1771762,Entire home/apt,76,2,28,78
16933140,Balboa Park Craftsman near Gaslamp,22176722,Sandra,Balboa Park,32.71940777,-117.1387738,Entire home/apt,142,3,81,125
16943103,Tropical  tiki masterpiece @ downtown,113250858,Bill,Core,32.71828364,-117.1593933,Entire home/apt,89,1,153,148
16944204,Spanish Style Point Loma (Loma Portal) House,80610703,Evan,Roseville,32.74352019,-117.2188076,Entire home/apt,150,2,16,97
16948576,"UPGRADED Townhouse w/ Rooftop Deck, Garage Parking, 1 House from Beach",88168913,710 Beach Rentals,Mission Bay,32.76193804,-117.2500075,Entire home/apt,595,1,16,298
16948578,"Modern Beach Home w/ Rooftop Deck, Oceanviews, AC, 2 Parking!",88168913,710 Beach Rentals,Mission Bay,32.79042454,-117.2532087,Entire home/apt,675,1,17,305
16948608,"New Beach House. Steps to sand, Rooftop Deck (T2)",27650600,Pedro,Ocean Beach,32.75201255,-117.2474048,Entire home/apt,374,2,48,324
16954168,"New Home. Steps to sand, Rooftop Deck (T2up)",27650600,Pedro,Ocean Beach,32.75233342,-117.2491687,Entire home/apt,249,1,102,326
16954711,New Beach Studio. Steps to sand. Sleeps 4 (T2s),27650600,Pedro,Ocean Beach,32.7519806,-117.2496768,Entire home/apt,149,2,88,343
16959895,"Cozy, Warm, mem. foam queen, full bath, fridge",113402566,Jason,Clairemont Mesa,32.81619534,-117.1718237,Private room,49,1,173,127
16960392,Fowler Family House,113404879,Jimmy,Rancho Penasquitos,32.95326708,-117.1116206,Entire home/apt,270,5,18,25
16961318,Comfortable 1 Bedroom Apartment,62008686,Leni,Midtown,32.74487736,-117.1606479,Entire home/apt,97,3,97,101
16963990,Bungalow in the Heart of Hillcrest/Mission Hills,113447242,Nicole,Old Town,32.75355202,-117.1657084,Entire home/apt,129,1,119,243
16964378,Perfect La Jolla Beach/Village Cottage w/AC,53614586,Erin,La Jolla,32.83751404,-117.275178,Entire home/apt,255,3,57,61
16966590,The Deer House,74935981,Eddy,Northwest,32.63435808,-117.0496564,Entire home/apt,115,1,20,314
16971858,The Best value in Mission Beach 3 bdrms,15031363,John,Mission Bay,32.78310635,-117.2538189,Entire home/apt,200,3,23,0
16972806,"La Jolla Cottage at Windansea Beach with private patio, pet friendly and A/C",113421970,La Jolla,La Jolla,32.82809506,-117.2761912,Entire home/apt,270,1,16,286
16972812,OB Beach House - Spacious Cottage with private back patio close to all,113421970,La Jolla,Ocean Beach,32.74932809,-117.2453355,Entire home/apt,333,1,23,303
16972813,"Ocean Beach Bunglaow in quiet neighbourhood, gated garden near beach",113421970,La Jolla,Ocean Beach,32.7406971,-117.2538626,Entire home/apt,158,1,18,337
16972814,"Ocean Beach Tropics: tropical garden setting near shops, restaurants and beach",113421970,La Jolla,Ocean Beach,32.73927178,-117.2526544,Entire home/apt,242,1,19,195
16972815,"Ocean Beach Loft - walk to shops, restaurants and beach",113421970,La Jolla,Loma Portal,32.74787043,-117.2427174,Entire home/apt,242,1,23,146
